1.009520,0.200711,0.711944
1.063550,0.341990,0.270472
1.068170,0.342013,0.247392
1.056610,0.336053,0.244875
1.051520,0.336030,0.267588
1.083550,0.341482,-0.362960
1.085170,0.341499,-0.379208
1.063410,0.341499,-0.383910
1.061380,0.335523,-0.367836
0.488578,0.332953,-0.479113
0.491723,0.338930,-0.495330
0.468108,0.338927,-0.497613
0.467041,0.344872,-0.481521
0.341990,0.265996,0.001982
0.343942,0.260054,-0.016262
0.330552,0.266012,-0.016597
0.328060,0.265995,0.000524
0.445241,0.312927,-0.427133
0.412423,0.271146,-0.374290
0.388920,0.235317,-0.311677
0.380091,0.239292,-0.237667
0.377922,0.239216,-0.160438
0.378427,0.245104,-0.087357
0.370810,0.250981,-0.003912
0.356960,0.227066,0.068037
0.334577,0.197202,0.126213
0.314174,0.167338,0.185991
0.290360,0.131498,0.259534
0.266948,0.107583,0.329803
0.251475,0.089640,0.389527
0.234078,0.065723,0.463409
0.213022,0.047764,0.538136
0.488446,0.269303,-0.430219
0.452619,0.227517,-0.373645
0.436824,0.209568,-0.307288
0.431418,0.203536,-0.235117
0.427745,0.203456,-0.154838
0.426609,0.209349,-0.086533
0.419183,0.209262,0.000419
0.409727,0.197268,0.072199
0.389493,0.173362,0.134003
0.367402,0.143497,0.194408
0.339813,0.107659,0.265638
0.316945,0.083743,0.336996
0.307054,0.059840,0.397277
0.283733,0.047845,0.467667
0.267483,0.035845,0.546141
0.518122,0.209717,-0.444082
0.501626,0.179850,-0.381291
0.486096,0.179774,-0.306927
0.485323,0.167778,-0.230799
0.479218,0.167697,-0.150195
0.474740,0.167634,-0.086433
0.466245,0.167547,0.000342
0.458474,0.167471,0.075387
0.443278,0.149520,0.144131
0.422891,0.119650,0.208526
0.396377,0.083820,0.272751
0.379837,0.059904,0.344807
0.365353,0.041959,0.406367
0.347383,0.029961,0.481355
0.329101,0.023921,0.559660
0.570661,0.168007,-0.449112
0.561302,0.150051,-0.374126
0.550981,0.144015,-0.299930
0.541055,0.137982,-0.227738
0.529906,0.131941,-0.148388
0.523535,0.131873,-0.080647
0.518147,0.131788,0.004812
0.513944,0.125757,0.075822
0.501780,0.119725,0.146025
0.482232,0.089855,0.211662
0.453603,0.054014,0.286458
0.436115,0.036056,0.361268
0.421786,0.024076,0.417899
0.408198,0.018037,0.495573
0.389768,0.011994,0.575914
0.619795,0.147175,-0.448806
0.608989,0.135177,-0.373397
0.597611,0.123185,-0.302261
0.589598,0.111188,-0.226542
0.581212,0.099188,-0.148237
0.571691,0.099117,-0.077415
0.563827,0.093072,0.007337
0.555948,0.087033,0.084343
0.551060,0.081005,0.152607
0.532311,0.057096,0.217806
0.508453,0.027214,0.293733
0.488622,0.015221,0.363999
0.479975,0.009194,0.430006
0.465320,0.009117,0.505663
0.448285,0.009034,0.586809
0.666856,0.141214,-0.440102
0.655138,0.123256,-0.364981
0.645855,0.105305,-0.295739
0.637218,0.087349,-0.221791
0.620126,0.075344,-0.139449
0.618821,0.063359,-0.074401
0.606655,0.063272,0.011929
0.600261,0.057241,0.082121
0.597740,0.051208,0.154974
0.578620,0.027293,0.225660
0.560436,0.009338,0.297896
0.539953,0.003299,0.373637
0.530151,0.003234,0.438588
0.513793,0.003155,0.515731
0.502460,0.009032,0.597707
0.745364,0.135257,-0.430000
0.732909,0.111343,-0.359284
0.719749,0.087425,-0.284704
0.705716,0.069473,-0.214996
0.690054,0.051511,-0.136594
0.682419,0.039518,-0.064423
0.671327,0.027521,0.011200
0.661354,0.027446,0.085352
0.655272,0.015453,0.157713
0.641672,0.003457,0.231347
0.618372,0.003379,0.305805
0.606317,0.003301,0.383685
0.593878,0.003237,0.446705
0.578652,0.009110,0.532729
0.563605,0.014992,0.609321
0.811170,0.135255,-0.417206
0.796264,0.116686,-0.344227
0.784017,0.092771,-0.272054
0.772667,0.078590,-0.202274
0.756593,0.054672,-0.127928
0.744751,0.048640,-0.056573
0.735296,0.048561,0.021666
0.724294,0.036561,0.099570
0.711825,0.024569,0.170093
0.699298,0.024495,0.242069
0.684013,0.018458,0.317207
0.668923,0.018378,0.396057
0.656187,0.018312,0.461271
0.644195,0.030153,0.539952
0.628549,0.036033,0.618776
0.849684,0.138413,-0.410456
0.839589,0.120460,-0.339030
0.826380,0.102503,-0.264825
0.809686,0.084541,-0.186501
0.798586,0.072555,-0.121820
0.784961,0.078440,-0.047607
0.780125,0.066444,0.027780
0.766769,0.054444,0.105678
0.755759,0.055004,0.177401
0.747054,0.048969,0.251238
0.736699,0.036970,0.328806
0.721376,0.036893,0.405064
0.713850,0.036825,0.472292
0.697093,0.034123,0.551665
0.686831,0.040003,0.631699
0.902691,0.154302,-0.395841
0.890679,0.136349,-0.325872
0.880505,0.118392,-0.250921
0.865501,0.100439,-0.180523
0.850811,0.100361,-0.104108
0.829504,0.106250,-0.035266
0.818987,0.100215,0.038425
0.818965,0.082262,0.111590
0.808474,0.076226,0.185611
0.798738,0.064229,0.260872
0.789179,0.058192,0.337950
0.775066,0.052152,0.416285
0.765936,0.054873,0.486161
0.752598,0.054795,0.562942
0.741688,0.056153,0.640703
0.983360,0.176410,-0.379878
0.967237,0.158455,-0.308156
0.952600,0.140501,-0.237338
0.935086,0.134457,-0.155576
0.913912,0.143469,-0.081169
0.893336,0.149363,-0.017493
0.865947,0.161207,0.055791
0.869093,0.143254,0.128992
0.860177,0.125301,0.200431
0.849482,0.113304,0.275550
0.845603,0.095348,0.351021
0.837532,0.083350,0.427783
0.824880,0.077317,0.499144
0.810917,0.071276,0.578086
0.797346,0.077164,0.649325
1.026710,0.215293,-0.364528
1.019890,0.185423,-0.296922
1.002170,0.173420,-0.216609
0.985174,0.173351,-0.150147
0.965672,0.173268,-0.069164
0.939455,0.170837,-0.001001
0.908936,0.191435,0.065844
0.901649,0.179436,0.143956
0.898053,0.167447,0.212582
0.890774,0.161413,0.285224
0.887092,0.137495,0.361635
0.879887,0.125495,0.441077
0.872759,0.113508,0.506458
0.863308,0.107467,0.586977
0.854808,0.101431,0.661687
1.058060,0.265992,-0.337760
1.067050,0.230165,-0.270868
1.060410,0.200292,-0.200835
1.038640,0.206178,-0.128791
1.016520,0.206102,-0.055770
0.991544,0.211992,0.012220
0.965844,0.229801,0.081612
0.942632,0.229725,0.154493
0.940982,0.217733,0.226041
0.936497,0.199780,0.297536
0.935179,0.187780,0.377172
0.925954,0.169830,0.445836
0.920187,0.157834,0.520748
0.912738,0.145836,0.597935
0.905762,0.133840,0.672244
1.081230,0.319611,-0.308718
1.093540,0.277833,-0.251101
1.105110,0.236045,-0.184080
1.092150,0.224057,-0.117695
1.064940,0.235901,-0.044438
1.042460,0.247751,0.024468
1.016190,0.253638,0.093729
0.987308,0.271444,0.165880
0.979222,0.259449,0.239427
0.975967,0.241493,0.314321
0.972957,0.223538,0.388542
0.969368,0.211547,0.459372
0.965191,0.193591,0.534067
0.958457,0.175627,0.616832
0.959030,0.169603,0.680918
1.139810,0.344249,-0.300744
1.140940,0.326298,-0.230336
1.155710,0.278550,-0.163207
1.151730,0.251094,-0.099976
1.128090,0.262937,-0.025212
1.100340,0.280746,0.043540
1.074710,0.292596,0.111425
1.043900,0.310403,0.181772
1.023000,0.310334,0.249110
1.024670,0.292377,0.325410
1.020150,0.268461,0.400342
1.018780,0.256467,0.473428
1.017090,0.238515,0.544612
1.009140,0.220553,0.625178
1.004200,0.208565,0.692409
