0.914766,0.197181,0.571771
0.948182,0.232932,0.587945
0.955856,0.232955,0.566195
0.943273,0.226996,0.562393
0.935395,0.232937,0.581549
1.155360,0.407301,-0.415082
1.160220,0.401351,-0.425709
1.140610,0.401360,-0.437121
1.135650,0.401346,-0.423658
0.683498,0.386816,-0.426701
0.687403,0.386830,-0.439574
0.664253,0.386831,-0.443917
0.660702,0.380855,-0.429526
0.291360,0.278894,-0.463921
0.297496,0.278910,-0.479800
0.286431,0.278913,-0.483533
0.280433,0.272934,-0.466075
0.353666,0.241566,0.479471
0.355641,0.235618,0.467095
0.333195,0.241581,0.461647
0.331212,0.235607,0.475028
0.327236,0.282363,-0.462139
0.325300,0.222719,-0.422101
0.320547,0.157116,-0.385420
0.313516,0.103423,-0.336937
0.305098,0.049717,-0.275289
0.300639,0.013897,-0.218209
0.288589,-0.004068,-0.135192
0.279820,-0.004143,-0.061543
0.273579,0.007711,0.005125
0.267811,0.031486,0.072249
0.267183,0.067177,0.144927
0.265498,0.102867,0.218121
0.271659,0.132621,0.267469
0.279384,0.180240,0.334495
0.281862,0.215933,0.405552
0.387678,0.283794,-0.459644
0.383717,0.218190,-0.420848
0.378666,0.158544,-0.380889
0.373966,0.104847,-0.327337
0.367266,0.057103,-0.267528
0.359129,0.021284,-0.212001
0.343895,-0.008604,-0.127715
0.337163,-0.014641,-0.051929
0.332951,-0.002780,0.008870
0.325054,0.020988,0.081857
0.318905,0.050717,0.155528
0.316358,0.074486,0.228081
0.322740,0.110197,0.281133
0.328984,0.157820,0.343636
0.339156,0.205441,0.408831
0.448475,0.277847,-0.464935
0.446056,0.218198,-0.420840
0.439759,0.158542,-0.369228
0.434528,0.110804,-0.315479
0.426993,0.057099,-0.255401
0.417814,0.021280,-0.200060
0.409877,-0.011192,-0.118197
0.397274,-0.023182,-0.050217
0.385544,-0.014062,0.026230
0.384983,0.003756,0.089841
0.377747,0.027522,0.165724
0.372084,0.051289,0.239921
0.378693,0.081040,0.293033
0.385104,0.128662,0.356597
0.393207,0.182245,0.419049
0.517595,0.272539,-0.458629
0.513708,0.218843,-0.406448
0.506236,0.165146,-0.354977
0.499813,0.117411,-0.303680
0.492699,0.063704,-0.241304
0.485346,0.027888,-0.188975
0.472881,-0.013912,-0.112532
0.462953,-0.031868,-0.039531
0.453506,-0.031940,0.032359
0.448813,-0.008162,0.096228
0.437221,0.009637,0.177685
0.433808,0.027445,0.251157
0.436028,0.057198,0.301934
0.443181,0.104819,0.366066
0.444942,0.152433,0.436607
0.562254,0.289235,-0.438325
0.558717,0.229585,-0.392650
0.555191,0.175891,-0.342671
0.550706,0.128152,-0.288093
0.546810,0.068489,-0.229467
0.541216,0.026714,-0.178154
0.531302,-0.009122,-0.105519
0.519702,-0.033039,-0.031081
0.508426,-0.039068,0.036387
0.504683,-0.020830,0.107408
0.491145,-0.008987,0.183846
0.484448,0.008820,0.258347
0.491338,0.044526,0.316745
0.496736,0.086187,0.379633
0.480828,0.109955,0.452319
0.603746,0.305626,-0.419167
0.604196,0.245974,-0.371108
0.597915,0.192278,-0.319667
0.596634,0.144544,-0.269092
0.592039,0.078921,-0.211080
0.588771,0.031190,-0.164028
0.578883,-0.010603,-0.094766
0.570360,-0.028554,-0.026090
0.561339,-0.046508,0.046249
0.557315,-0.034658,0.116807
0.542205,-0.028778,0.196437
0.532151,-0.010970,0.268671
0.538730,0.024740,0.323261
0.532364,0.048509,0.396079
0.512318,0.066311,0.472847
0.670602,0.335404,-0.385064
0.668633,0.275753,-0.338189
0.663374,0.216101,-0.291137
0.662529,0.162406,-0.240003
0.656425,0.102748,-0.187532
0.653170,0.049058,-0.141220
0.650700,-0.007905,-0.082762
0.639099,-0.030882,-0.013301
0.627475,-0.043091,0.058502
0.617509,-0.049238,0.133177
0.599901,-0.052621,0.204730
0.590073,-0.040703,0.279794
0.585641,-0.019449,0.337149
0.569828,0.000358,0.418382
0.558886,0.022659,0.493210
0.737117,0.324701,-0.392815
0.732908,0.265632,-0.339996
0.734518,0.213715,-0.290014
0.728340,0.149581,-0.241226
0.720551,0.096932,-0.189334
0.720101,0.044466,-0.137609
0.714957,0.005409,-0.072181
0.701880,-0.015972,0.000794
0.692301,-0.029434,0.068252
0.685520,-0.049381,0.136980
0.668682,-0.057648,0.217970
0.655744,-0.055733,0.294594
0.641632,-0.051695,0.355289
0.626355,-0.030726,0.434439
0.614225,-0.010761,0.510327
0.773958,0.312934,-0.403502
0.773360,0.258563,-0.352376
0.770520,0.203825,-0.298811
0.768563,0.143246,-0.246386
0.770482,0.088910,-0.194920
0.768425,0.045613,-0.136487
0.761883,0.019901,-0.061772
0.751408,-0.001192,0.010903
0.741971,-0.021206,0.081816
0.734190,-0.033218,0.150931
0.721268,-0.043078,0.227642
0.706308,-0.052877,0.303931
0.697818,-0.049284,0.373964
0.683700,-0.044584,0.448967
0.666992,-0.033944,0.525201
0.830617,0.300162,-0.412672
0.829172,0.250454,-0.360906
0.827918,0.192098,-0.305910
0.826578,0.140943,-0.251548
