1.101510,0.363053,-0.205019
0.812354,0.435116,-0.245641
0.796498,0.433938,-0.245773
0.794430,0.434813,-0.232568
0.812655,0.435972,-0.231942
0.463845,0.490620,-0.306740
0.447446,0.496030,-0.307286
0.444165,0.490646,-0.294801
0.461536,0.485427,-0.294537
0.308736,0.329648,0.032825
0.290787,0.322948,0.030012
0.287427,0.322291,0.046703
0.306163,0.322291,0.050247
0.358704,0.454322,0.531733
0.342284,0.454337,0.529346
0.337945,0.452361,0.544500
0.354031,0.458448,0.546082
0.887433,0.448890,0.617229
0.870306,0.448888,0.617664
0.868221,0.454837,0.629553
0.885490,0.454836,0.631805
0.331761,0.462409,-0.275869
0.316876,0.402760,-0.232956
0.307731,0.355019,-0.176250
0.307512,0.331109,-0.107420
0.323398,0.325074,-0.031452
0.331284,0.313082,0.040509
0.309529,0.265339,0.098563
0.279890,0.217599,0.152242
0.257323,0.175819,0.207132
0.237550,0.145950,0.272337
0.234082,0.163763,0.340787
0.234896,0.223309,0.399133
0.237017,0.282876,0.436911
0.243262,0.354369,0.470939
0.242171,0.413945,0.499173
0.386684,0.456447,-0.269388
0.372277,0.396798,-0.225974
0.356678,0.337146,-0.180342
0.347000,0.295359,-0.116822
0.357758,0.283365,-0.042487
0.367482,0.277332,0.030852
0.348728,0.241505,0.094377
0.323009,0.193765,0.147754
0.298645,0.151982,0.205848
0.285752,0.128066,0.278875
0.284130,0.157801,0.346381
0.280251,0.217348,0.404578
0.282914,0.282875,0.442399
0.285987,0.348413,0.470605
0.290999,0.413950,0.499141
0.440941,0.444522,-0.260349
0.424964,0.384875,-0.219589
0.412214,0.325227,-0.176560
0.395844,0.271528,-0.123760
0.393538,0.241658,-0.055283
0.405391,0.229661,0.021323
0.396595,0.211713,0.088017
0.372270,0.163973,0.142312
0.351759,0.122187,0.203023
0.344204,0.122105,0.284964
0.338935,0.151842,0.349671
0.338093,0.205425,0.411108
0.345586,0.270954,0.448612
0.349123,0.342454,0.474517
0.348722,0.407992,0.501798
0.494896,0.432606,-0.260134
0.484381,0.372952,-0.211327
0.469648,0.313303,-0.168900
0.454470,0.253654,-0.125188
0.438543,0.211871,-0.066446
0.441718,0.187952,0.011367
0.444129,0.170002,0.079579
0.422038,0.122257,0.139482
0.413149,0.104302,0.212656
0.409324,0.116151,0.284638
0.404980,0.145882,0.355351
0.404248,0.199464,0.418463
0.406526,0.264996,0.451889
0.416438,0.336495,0.478779
0.418812,0.396062,0.517786
0.549559,0.396863,-0.275276
0.537569,0.355082,-0.218093
0.528000,0.295423,-0.164802
0.515757,0.229808,-0.115762
0.502859,0.188038,-0.070166
0.495998,0.152204,0.001548
0.487914,0.122339,0.062924
0.478636,0.098417,0.142287
0.474945,0.104302,0.218359
0.471917,0.116149,0.291818
0.464948,0.139925,0.357694
0.465410,0.193499,0.428022
0.468026,0.259038,0.455181
0.473891,0.324559,0.499540
0.467266,0.372196,0.546333
0.596078,0.373041,-0.290204
0.588540,0.319337,-0.231233
0.578969,0.271596,-0.175201
0.568111,0.223858,-0.121071
0.555281,0.170158,-0.066259
0.552715,0.128367,0.000751
0.546025,0.104464,0.061982
0.537091,0.098425,0.140567
0.533177,0.104309,0.216649
0.529505,0.122112,0.295057
0.529653,0.133969,0.359054
0.527680,0.187542,0.431010
0.527242,0.247105,0.472549
0.517933,0.300694,0.526511
0.508918,0.348324,0.579625
0.654222,0.361119,-0.283950
0.640637,0.301469,-0.239851
0.633013,0.247770,-0.185658
0.626456,0.200031,-0.130402
0.613431,0.158241,-0.065143
0.608557,0.122413,-0.000176
0.606409,0.098504,0.067323
0.599271,0.098426,0.144885
0.591773,0.104305,0.226300
0.590724,0.122113,0.299302
0.587284,0.145888,0.366649
0.582962,0.175614,0.442669
0.577628,0.223242,0.498800
0.568910,0.276833,0.550913
0.559075,0.330423,0.605020
0.709331,0.367056,-0.255741
0.702629,0.295499,-0.224561
0.695455,0.229894,-0.185190
0.685208,0.188113,-0.128443
0.676458,0.152285,-0.064221
0.671398,0.116455,0.003723
